id,date,obs_type,org_id,category,description,resolved
1f411705-adc1-4778-9a50-0681247695f6,2023-07-24,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 794,Устранено
3c37e53e-1b66-4a73-9efd-ab0730bd299c,2023-01-15,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 795,Устранено
f7afe3c6-f52b-47dd-85d1-8fb7a05df7fe,2021-03-11,Хорошая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 796,Устранено
af949c4e-e2a9-4739-9b5f-982dd9dc019c,2023-06-17,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 797,Устранено
fb447140-513b-4c70-afd0-3b1c8f09d436,2021-07-09,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 798,Устранено
66428bd7-f33d-4f22-b044-f5637bfbfe12,2022-03-29,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 799,просрочено
d482e898-ff6a-4b18-b09d-bd637227afd1,2023-05-17,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 800,просрочено
e7e26eab-2359-4115-99a9-731d28808f87,2022-02-18,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 801,в работе
e6b23bb5-80c7-4cda-88fa-81143c9d9ad3,2021-03-20,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 802,Устранено
7159b732-9966-4f44-8716-b62c1931d065,2022-10-28,Хорошая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 803,просрочено
d022a14c-5b5f-4324-a379-76958766dddf,2021-05-22,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 804,просрочено
5ae4492a-ab4c-4b6d-8abb-b722ec6b340b,2021-01-10,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 805,в работе
4e2f2d94-c208-4205-833d-981f094fd119,2023-02-06,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 806,в работе
1bfc286d-d5f4-43bb-a160-97c7a91c394d,2021-01-23,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 807,Устранено
b625a891-8b54-4b5b-bdd6-1e1fa7a45e44,2021-11-30,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 808,Устранено
7aa5360c-4516-400e-8d73-ec7047df5057,2023-07-01,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 809,в работе
3525272d-335b-4c5b-88c6-588a165eac3b,2021-02-10,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 810,Устранено
c6735d1d-7a27-4e44-b85b-265c9e4ec728,2023-07-29,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 811,Устранено
32deb5a9-327e-4365-8038-0c9e36285660,2022-01-15,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 812,Устранено
c1de040d-53e7-4854-b751-809e018786ee,2021-01-15,Хорошая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 813,в работе
3a0ce240-c3ac-4c2c-9e2d-a5db2dc09408,2022-04-17,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 814,просрочено
5dfeb275-bca4-41a8-8bb1-7158e06e0ee4,2023-04-24,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 815,Устранено
2688291d-ef6b-4e9c-a844-30931488f6bf,2023-05-28,Хорошая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 816,просрочено
524abcfe-774e-403c-9902-5fa3017b0f26,2021-08-15,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 817,в работе
f85ce92e-5713-4340-911c-cf24a7a54c18,2022-06-11,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 818,Устранено
60241602-6b53-4957-8a10-e1474aa756c8,2023-02-22,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 819,Устранено
3d5b09c7-f5be-4b4c-a008-9b6b045a9103,2023-01-09,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 820,в работе
cadcf345-6c29-4e40-ad12-02363fa59676,2021-06-14,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 821,просрочено
24e1280a-b4f2-4c89-b906-82d82353508d,2022-06-05,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 822,в работе
3646a76c-a593-4fdc-a6b9-e79c8b7aada6,2023-08-23,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 823,просрочено
cef3eb8e-1419-4479-b4e2-fc21dfa31678,2022-02-08,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 824,в работе
d666e771-4fce-405c-af38-e98e0fa26a67,2023-03-23,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 825,в работе
bff66ab6-3aac-450d-bdb5-ae4099e8ae52,2021-09-24,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 826,Устранено
a7655f6f-b5b5-499a-8499-1560478dfcc4,2023-11-30,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 827,Устранено
0eabdeef-8263-49ca-93e2-96f0cc43af56,2022-03-13,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 828,Устранено
c3d31449-d519-4233-9fd6-380ba0764c10,2021-07-18,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 829,в работе
e9786acf-886d-4390-a7bc-6aeb1bc9fe39,2023-12-24,Хорошая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 830,Устранено
1d48cd97-aa26-4a2c-a3e1-19e2b257231f,2021-07-06,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 831,в работе
047c882f-a0b7-4d68-9676-43582d56ca23,2023-11-25,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 832,просрочено
d1535d2b-2dc4-4c0f-b771-259fd54ab58c,2022-01-15,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 833,просрочено
51e02ee6-993a-44d8-a235-ef5c5754c188,2023-03-15,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 834,Устранено
6824c925-466c-48d3-ae9f-b52359de81bd,2023-01-25,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 835,Устранено
8e14d444-b4c8-4998-9fe3-90a27f5a1519,2023-01-28,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 836,в работе
6eb8f140-cee2-4993-b6e4-4d5d48fa8d5d,2022-11-24,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 837,Устранено
bfc26663-142a-49a3-8359-61ad8025b08e,2021-02-25,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 838,в работе
1420b291-2d0e-4914-ad16-c121f442c6b9,2021-01-26,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 839,в работе
e0385570-4148-4441-95ff-054ecd62ee7b,2022-10-13,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 840,в работе
87a0013f-7398-483f-9a0b-215cb02c0b5d,2023-10-19,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 841,просрочено
84a389f2-735f-44d3-8f5b-ee9d10fa4973,2022-12-25,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 842,в работе
a184a24b-7885-4fc2-b533-db8af84e2c48,2022-02-07,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 843,просрочено
d5851910-b5cd-418b-841b-5b0d9c98a574,2023-06-01,Хорошая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 844,в работе
ec3df4df-8eed-4825-87ee-83e8b000896c,2021-03-12,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 845,в работе
2ccf0c34-21f4-49c0-bd12-4c550206745f,2021-03-28,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 846,Устранено
f0d7d045-a6b1-44ff-9581-2101cc4574ef,2022-11-05,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 847,в работе
a0bf503d-36b5-4fab-96f6-03ff6ca49811,2022-09-13,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 848,в работе
b4a46b1c-4e83-4675-bf19-800e1e180787,2021-07-15,Хорошая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 849,Устранено
39f2b8e3-9402-4b9c-8560-06a7aa54fb86,2022-04-07,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 850,в работе
bc0edcc7-1498-424e-a1f3-cb8b1c976c35,2022-03-31,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 851,в работе
3365ddfd-059a-41a2-8a4c-8b110448f3bd,2022-09-23,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 852,Устранено
100b866b-d8d9-447f-a2f3-05154b23a690,2023-10-10,Хорошая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 853,просрочено
d85e1370-73fb-4c8e-9578-3cd588426379,2023-08-30,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 854,просрочено
1485c321-68f6-42f9-bb6a-dc8682726ae0,2022-07-29,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 855,Устранено
fb4179c6-4a6c-43eb-be16-982cc219a729,2023-01-04,Хорошая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 856,просрочено
3288362c-8165-45f2-aa28-a6bc94db6e9d,2023-08-17,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 857,просрочено
f8fb4d0e-c2ba-40d1-9da1-bfe7cb9b6c37,2023-03-29,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 858,в работе
aaa9daee-1b00-493c-abf5-603c84b2b985,2023-12-11,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 859,Устранено
8e9744eb-f8f8-4756-a5c6-a61d5dc86144,2023-09-21,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 860,просрочено
28e31f70-fd4b-4ab3-8139-ada5c4369be5,2022-12-08,Хорошая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 861,в работе
759b9486-5a53-481a-befc-979ddf0e095c,2023-01-09,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 862,просрочено
3b538ed4-da84-4472-9154-f4ff02e59aa1,2023-02-26,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 863,просрочено
f5eaf53e-45e4-43c2-a3e1-a0e2af5485fc,2022-08-07,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 864,просрочено
